side,charge,pt,phi,eta,momentum_scale
1,-1,0.35,1.4398966328953215,-0.8,1.0090281
1,-1,0.35,1.4398966328953215,-0.6000000000000001,1.0095397
1,-1,0.35,1.4398966328953215,-0.4,1.0101157
1,-1,0.35,1.4398966328953215,-0.20000000000000007,1.010743
1,-1,0.35,1.4398966328953215,0.0,1.0113698
1,-1,0.35,1.4398966328953215,0.20000000000000007,1.0118438
1,-1,0.35,1.4398966328953215,0.4,1.0117577
1,-1,0.35,1.4398966328953215,0.6,1.0100505
1,-1,0.35,1.4398966328953215,0.7999999999999999,1.0041815
1,-1,0.35,1.4398966328953215,1.0,0.9900492
1,-1,0.35,1.7016960206944711,-1.0,1.0071967
1,-1,0.35,1.7016960206944711,-0.8,1.0076432
1,-1,0.35,1.7016960206944711,-0.6000000000000001,1.008154
1,-1,0.35,1.7016960206944711,-0.4,1.0087314
1,-1,0.35,1.7016960206944711,-0.20000000000000007,1.0093673
1,-1,0.35,1.7016960206944711,0.0,1.0100204
1,-1,0.35,1.7016960206944711,0.20000000000000007,1.0105616
1,-1,0.35,1.7016960206944711,0.4,1.0106225
1,-1,0.35,1.7016960206944711,0.6,1.009193
1,-1,0.35,1.7016960206944711,0.7999999999999999,1.0037495
1,-1,0.35,1.7016960206944711,1.0,0.9900651
1,-1,0.35,1.9634954084936203,-1.0,1.006466
1,-1,0.35,1.9634954084936203,-0.8,1.0068709
1,-1,0.35,1.9634954084936203,-0.6000000000000001,1.0073323
1,-1,0.35,1.9634954084936203,-0.4,1.0078539
1,-1,0.35,1.9634954084936203,-0.20000000000000007,1.0084285
1,-1,0.35,1.9634954084936203,0.0,1.0090227
1,-1,0.35,1.9634954084936203,0.20000000000000007,1.0095273
1,-1,0.35,1.9634954084936203,0.4,1.0096152
1,-1,0.35,1.9634954084936203,0.6,1.0083284
1,-1,0.35,1.9634954084936203,0.7999999999999999,1.0031525
1,-1,0.35,1.9634954084936203,1.0,0.98972005
1,-1,0.35,2.22529479629277,-1.0,1.006739
1,-1,0.35,2.22529479629277,-0.8,1.0070525
1,-1,0.35,2.22529479629277,-0.6000000000000001,1.007408
1,-1,0.35,2.22529479629277,-0.4,1.0078031
1,-1,0.35,2.22529479629277,-0.20000000000000007,1.0082258
1,-1,0.35,2.22529479629277,0.0,1.0086441
1,-1,0.35,2.22529479629277,0.20000000000000007,1.008968
1,-1,0.35,2.22529479629277,0.4,1.0089127
1,-1,0.35,2.22529479629277,0.6,1.0075747
1,-1,0.35,2.22529479629277,0.7999999999999999,1.0024463
1,-1,0.35,2.22529479629277,1.0,0.9890658
1,-1,0.35,2.4870941840919194,-1.0,1.008007
1,-1,0.35,2.4870941840919194,-0.8,1.008196
1,-1,0.35,2.4870941840919194,-0.6000000000000001,1.0083994
1,-1,0.35,2.4870941840919194,-0.4,1.0086015
1,-1,0.35,2.4870941840919194,-0.20000000000000007,1.0087819
1,-1,0.35,2.4870941840919194,0.0,1.0089102
1,-1,0.35,2.4870941840919194,0.20000000000000007,1.008914
1,-1,0.35,2.4870941840919194,0.4,1.008544
1,-1,0.35,2.4870941840919194,0.6,1.0069417
1,-1,0.35,2.4870941840919194,0.7999999999999999,1.0016133
1,-1,0.35,2.4870941840919194,1.0,0.9881275
1,-1,0.35,2.7488935718910685,-1.0,1.0096984
1,-1,0.35,2.7488935718910685,-0.8,1.0097476
1,-1,0.35,2.7488935718910685,-0.6000000000000001,1.0097672
1,-1,0.35,2.7488935718910685,-0.4,1.009736
1,-1,0.35,2.7488935718910685,-0.20000000000000007,1.0096343
1,-1,0.35,2.7488935718910685,0.0,1.0094374
1,-1,0.35,2.7488935718910685,0.20000000000000007,1.0090815
1,-1,0.35,2.7488935718910685,0.4,1.0083293
1,-1,0.35,2.7488935718910685,0.6,1.0063344
1,-1,0.35,2.7488935718910685,0.7999999999999999,1.000614
1,-1,0.35,2.7488935718910685,1.0,0.9869624
1,-1,0.35,3.010692959690218,-1.0,1.010994
1,-1,0.35,3.010692959690218,-0.8,1.0108942
1,-1,0.35,3.010692959690218,-0.6000000000000001,1.010729
1,-1,0.35,3.010692959690218,-0.4,1.0104856
1,-1,0.35,3.010692959690218,-0.20000000000000007,1.0101522
1,-1,0.35,3.010692959690218,0.0,1.0097069
1,-1,0.35,3.010692959690218,0.20000000000000007,1.0090796
1,-1,0.35,3.010692959690218,0.4,1.0080152
1,-1,0.35,3.010692959690218,0.6,1.0056325
1,-1,0.35,3.010692959690218,0.7999999999999999,0.99944633
1,-1,0.35,3.010692959690218,1.0,0.9857064
1,-1,0.47500000000000003,-3.0106929596902186,-1.0,1.0197803
1,-1,0.47500000000000003,-3.0106929596902186,-0.8,1.0195359
1,-1,0.47500000000000003,-3.0106929596902186,-0.6000000000000001,1.0191118
1,-1,0.47500000000000003,-3.0106929596902186,-0.4,1.0185095
1,-1,0.47500000000000003,-3.0106929596902186,-0.20000000000000007,1.0177143
1,-1,0.47500000000000003,-3.0106929596902186,0.0,1.0166631
1,-1,0.47500000000000003,-3.0106929596902186,0.20000000000000007,1.0151529
1,-1,0.47500000000000003,-3.0106929596902186,0.4,1.0125984
1,-1,0.47500000000000003,-3.0106929596902186,0.6,1.0074531
1,-1,0.47500000000000003,-3.0106929596902186,0.7999999999999999,0.9962685
1,-1,0.47500000000000003,-3.0106929596902186,1.0,0.97624177
1,-1,0.47500000000000003,-2.748893571891069,-1.0,1.0193623
1,-1,0.47500000000000003,-2.748893571891069,-0.8,1.019008
1,-1,0.47500000000000003,-2.748893571891069,-0.6000000000000001,1.0184883
1,-1,0.47500000000000003,-2.748893571891069,-0.4,1.0177898
1,-1,0.47500000000000003,-2.748893571891069,-0.20000000000000007,1.0168787
1,-1,0.47500000000000003,-2.748893571891069,0.0,1.015673
1,-1,0.47500000000000003,-2.748893571891069,0.20000000000000007,1.0139552
1,-1,0.47500000000000003,-2.748893571891069,0.4,1.0111395
1,-1,0.47500000000000003,-2.748893571891069,0.6,1.0057226
1,-1,0.47500000000000003,-2.748893571891069,0.7999999999999999,0.99454355
1,-1,0.47500000000000003,-2.748893571891069,1.0,0.97568065
1,-1,0.47500000000000003,-2.4870941840919194,-1.0,1.0183442
1,-1,0.47500000000000003,-2.4870941840919194,-0.8,1.0179832
1,-1,0.47500000000000003,-2.4870941840919194,-0.6000000000000001,1.0174624
1,-1,0.47500000000000003,-2.4870941840919194,-0.4,1.0167581
1,-1,0.47500000000000003,-2.4870941840919194,-0.20000000000000007,1.0158225
1,-1,0.47500000000000003,-2.4870941840919194,0.0,1.0145563
1,-1,0.47500000000000003,-2.4870941840919194,0.20000000000000007,1.0127286
1,-1,0.47500000000000003,-2.4870941840919194,0.4,1.0097538
1,-1,0.47500000000000003,-2.4870941840919194,0.6,1.0041708
1,-1,0.47500000000000003,-2.4870941840919194,0.7999999999999999,0.9931
1,-1,0.47500000000000003,-2.4870941840919194,1.0,0.9753923
1,-1,0.47500000000000003,-2.2252947962927703,-1.0,1.0179535
1,-1,0.47500000000000003,-2.2252947962927703,-0.8,1.0176119
1,-1,0.47500000000000003,-2.2252947962927703,-0.6000000000000001,1.0171031
1,-1,0.47500000000000003,-2.2252947962927703,-0.4,1.016399
1,-1,0.47500000000000003,-2.2252947962927703,-0.20000000000000007,1.0154431
1,-1,0.47500000000000003,-2.2252947962927703,0.0,1.014123
1,-1,0.47500000000000003,-2.2252947962927703,0.20000000000000007,1.0121924
1,-1,0.47500000000000003,-2.2252947962927703,0.4,1.0090551
1,-1,0.47500000000000003,-2.2252947962927703,0.6,1.0032715
1,-1,0.47500000000000003,-2.2252947962927703,0.7999999999999999,0.99217635
1,-1,0.47500000000000003,-2.2252947962927703,1.0,0.9751959
1,-1,0.47500000000000003,-1.963495408493621,-1.0,1.0187579
1,-1,0.47500000000000003,-1.963495408493621,-0.8,1.0184573
1,-1,0.47500000000000003,-1.963495408493621,-0.6000000000000001,1.0179653
1,-1,0.47500000000000003,-1.963495408493621,-0.4,1.0172428
1,-1,0.47500000000000003,-1.963495408493621,-0.20000000000000007,1.0162188
1,-1,0.47500000000000003,-1.963495408493621,0.0,1.0147643
1,-1,0.47500000000000003,-1.963495408493621,0.20000000000000007,1.0126158
1,-1,0.47500000000000003,-1.963495408493621,0.4,1.009172
1,-1,0.47500000000000003,-1.963495408493621,0.6,1.0030324
1,-1,0.47500000000000003,-1.963495408493621,0.7999999999999999,0.99170285
1,-1,0.47500000000000003,-1.963495408493621,1.0,0.9749181
1,-1,0.47500000000000003,-1.7016960206944713,-1.0,1.0206574
1,-1,0.47500000000000003,-1.7016960206944713,-0.8,1.0204787
1,-1,0.47500000000000003,-1.7016960206944713,-0.6000000000000001,1.020066
1,-1,0.47500000000000003,-1.7016960206944713,-0.4,1.0193568
1,-1,0.47500000000000003,-1.7016960206944713,-0.20000000000000007,1.0182525
1,-1,0.47500000000000003,-1.7016960206944713,0.0,1.0165935
1,-1,0.47500000000000003,-1.7016960206944713,0.20000000000000007,1.0140893
1,-1,0.47500000000000003,-1.7016960206944713,0.4,1.0101391
1,-1,0.47500000000000003,-1.7016960206944713,0.6,1.0034302
1,-1,0.47500000000000003,-1.7016960206944713,0.7999999999999999,0.9916741
1,-1,0.47500000000000003,-1.7016960206944713,1.0,0.9746733
1,-1,0.47500000000000003,-1.439896632895322,-1.0,1.0233446
1,-1,0.47500000000000003,-1.439896632895322,-0.8,1.0234019
1,-1,0.47500000000000003,-1.439896632895322,-0.6000000000000001,1.0231756
1,-1,0.47500000000000003,-1.439896632895322,-0.4,1.0225812
1,-1,0.47500000000000003,-1.439896632895322,-0.20000000000000007,1.0214896
1,-1,0.47500000000000003,-1.439896632895322,0.0,1.0196966
1,-1,0.47500000000000003,-1.439896632895322,0.20000000000000007,1.0168513
1,-1,0.47500000000000003,-1.439896632895322,0.4,1.0123048
1,-1,0.47500000000000003,-1.439896632895322,0.6,1.0048164
1,-1,0.47500000000000003,-1.439896632895322,0.7999999999999999,0.9923968
1,-1,0.47500000000000003,-1.439896632895322,1.0,0.97490263
1,-1,0.47500000000000003,-1.1780972450961724,-1.0,1.0261049
1,-1,0.47500000000000003,-1.1780972450961724,-0.8,1.0264299
1,-1,0.47500000000000003,-1.1780972450961724,-0.6000000000000001,1.0264258
1,-1,0.47500000000000003,-1.1780972450961724,-0.4,1.0260191
1,-1,0.47500000000000003,-1.1780972450961724,-0.20000000000000007,1.0250897
1,-1,0.47500000000000003,-1.1780972450961724,0.0,1.0234214
1,-1,0.47500000000000003,-1.1780972450961724,0.20000000000000007,1.0205951
1,-1,0.47500000000000003,-1.1780972450961724,0.4,1.0158063
1,-1,0.47500000000000003,-1.1780972450961724,0.6,1.0076587
1,-1,0.47500000000000003,-1.1780972450961724,0.7999999999999999,0.994333
1,-1,0.47500000000000003,-1.1780972450961724,1.0,0.97602326
1,-1,0.47500000000000003,-0.9162978572970231,-1.0,1.0276283
1,-1,0.47500000000000003,-0.9162978572970231,-0.8,1.0281552
1,-1,0.47500000000000003,-0.9162978572970231,-0.6000000000000001,1.0283074
1,-1,0.47500000000000003,-0.9162978572970231,-0.4,1.0280584
1,-1,0.47500000000000003,-0.9162978572970231,-0.20000000000000007,1.0273459
1,-1,0.47500000000000003,-0.9162978572970231,0.0,1.0260102
1,-1,0.47500000000000003,-0.9162978572970231,0.20000000000000007,1.0236527
1,-1,0.47500000000000003,-0.9162978572970231,0.4,1.0193652
1,-1,0.47500000000000003,-0.9162978572970231,0.6,1.0113757
1,-1,0.47500000000000003,-0.9162978572970231,0.7999999999999999,0.99739504
1,-1,0.47500000000000003,-0.9162978572970231,1.0,0.97792
1,-1,0.47500000000000003,-0.6544984694978737,-1.0,1.0268368
1,-1,0.47500000000000003,-0.6544984694978737,-0.8,1.0276119
1,-1,0.47500000000000003,-0.6544984694978737,-0.6000000000000001,1.0279555
1,-1,0.47500000000000003,-0.6544984694978737,-0.4,1.027883
1,-1,0.47500000000000003,-0.6544984694978737,-0.20000000000000007,1.0273916
1,-1,0.47500000000000003,-0.6544984694978737,0.0,1.0263938
1,-1,0.47500000000000003,-0.6544984694978737,0.20000000000000007,1.0245758
1,-1,0.47500000000000003,-0.6544984694978737,0.4,1.0210844
1,-1,0.47500000000000003,-0.6544984694978737,0.6,1.0139698
1,-1,0.47500000000000003,-0.6544984694978737,0.7999999999999999,1.000163
1,-1,0.47500000000000003,-0.6544984694978737,1.0,0.9797036
1,-1,0.47500000000000003,-0.39269908169872436,-1.0,1.0234642
1,-1,0.47500000000000003,-0.39269908169872436,-0.8,1.02467
1,-1,0.47500000000000003,-0.39269908169872436,-0.6000000000000001,1.0254215
1,-1,0.47500000000000003,-0.39269908169872436,-0.4,1.0257074
1,-1,0.47500000000000003,-0.39269908169872436,-0.20000000000000007,1.0255358
1,-1,0.47500000000000003,-0.39269908169872436,0.0,1.0248564
1,-1,0.47500000000000003,-0.39269908169872436,0.20000000000000007,1.0234137
1,-1,0.47500000000000003,-0.39269908169872436,0.4,1.0204264
1,-1,0.47500000000000003,-0.39269908169872436,0.6,1.0139655
1,-1,0.47500000000000003,-0.39269908169872436,0.7999999999999999,1.0006541
1,-1,0.47500000000000003,-0.39269908169872436,1.0,0.98005825
1,-1,0.47500000000000003,-0.1308996938995748,-1.0,1.0182732
1,-1,0.47500000000000003,-0.1308996938995748,-0.8,1.0197166
1,-1,0.47500000000000003,-0.1308996938995748,-0.6000000000000001,1.0209022
1,-1,0.47500000000000003,-0.1308996938995748,-0.4,1.0216907
1,-1,0.47500000000000003,-0.1308996938995748,-0.20000000000000007,1.0219879
1,-1,0.47500000000000003,-0.1308996938995748,0.0,1.0216823
1,-1,0.47500000000000003,-0.1308996938995748,0.20000000000000007,1.0204896
1,-1,0.47500000000000003,-0.1308996938995748,0.4,1.0176301
1,-1,0.47500000000000003,-0.1308996938995748,0.6,1.0112487
1,-1,0.47500000000000003,-0.1308996938995748,0.7999999999999999,0.9982588
1,-1,0.47500000000000003,-0.1308996938995748,1.0,0.9785196
1,-1,0.47500000000000003,0.13089969389957457,-1.0,1.0135353
1,-1,0.47500000000000003,0.13089969389957457,-0.8,1.0145899
1,-1,0.47500000000000003,0.13089969389957457,-0.6000000000000001,1.015659
1,-1,0.47500000000000003,0.13089969389957457,-0.4,1.0165788
1,-1,0.47500000000000003,0.13089969389957457,-0.20000000000000007,1.0171543
1,-1,0.47500000000000003,0.13089969389957457,0.0,1.017142
1,-1,0.47500000000000003,0.13089969389957457,0.20000000000000007,1.0161427
1,-1,0.47500000000000003,0.13089969389957457,0.4,1.0133337
1,-1,0.47500000000000003,0.13089969389957457,0.6,1.0070192
1,-1,0.47500000000000003,0.13089969389957457,0.7999999999999999,0.9946353
1,-1,0.47500000000000003,0.13089969389957457,1.0,0.976229
1,-1,0.47500000000000003,0.3926990816987239,-1.0,1.010662
1,-1,0.47500000000000003,0.3926990816987239,-0.8,1.0112202
1,-1,0.47500000000000003,0.3926990816987239,-0.6000000000000001,1.0118651
1,-1,0.47500000000000003,0.3926990816987239,-0.4,1.0125085
1,-1,0.47500000000000003,0.3926990816987239,-0.20000000000000007,1.01299
1,-1,0.47500000000000003,0.3926990816987239,0.0,1.0130486
1,-1,0.47500000000000003,0.3926990816987239,0.20000000000000007,1.012246
1,-1,0.47500000000000003,0.3926990816987239,0.4,1.0097638
1,-1,0.47500000000000003,0.3926990816987239,0.6,1.004003
1,-1,0.47500000000000003,0.3926990816987239,0.7999999999999999,0.9924261
1,-1,0.47500000000000003,0.3926990816987239,1.0,0.9746254
1,-1,0.47500000000000003,0.6544984694978733,-1.0,1.0091815
1,-1,0.47500000000000003,0.6544984694978733,-0.8,1.0095186
1,-1,0.47500000000000003,0.6544984694978733,-0.6000000000000001,1.0099384
1,-1,0.47500000000000003,0.6544984694978733,-0.4,1.0104051
1,-1,0.47500000000000003,0.6544984694978733,-0.20000000000000007,1.0108234
1,-1,0.47500000000000003,0.6544984694978733,0.0,1.0109929
1,-1,0.47500000000000003,0.6544984694978733,0.20000000000000007,1.0105201
1,-1,0.47500000000000003,0.6544984694978733,0.4,1.0086051
1,-1,0.47500000000000003,0.6544984694978733,0.6,1.0035774
1,-1,0.47500000000000003,0.6544984694978733,0.7999999999999999,0.99248594
1,-1,0.47500000000000003,0.6544984694978733,1.0,0.9742207
1,-1,0.47500000000000003,0.9162978572970226,-1.0,1.0081083
1,-1,0.47500000000000003,0.9162978572970226,-0.8,1.0084375
1,-1,0.47500000000000003,0.9162978572970226,-0.6000000000000001,1.0088528
1,-1,0.47500000000000003,0.9162978572970226,-0.4,1.0093452
1,-1,0.47500000000000003,0.9162978572970226,-0.20000000000000007,1.0098614
1,-1,0.47500000000000003,0.9162978572970226,0.0,1.0102544
1,-1,0.47500000000000003,0.9162978572970226,0.20000000000000007,1.0101806
1,-1,0.47500000000000003,0.9162978572970226,0.4,1.0088583
1,-1,0.47500000000000003,0.9162978572970226,0.6,1.0045334
1,-1,0.47500000000000003,0.9162978572970226,0.7999999999999999,0.9938314
1,-1,0.47500000000000003,0.9162978572970226,1.0,0.9747975
1,-1,0.47500000000000003,1.178097245096172,-1.0,1.0069133
1,-1,0.47500000000000003,1.178097245096172,-0.8,1.0073009
1,-1,0.47500000000000003,1.178097245096172,-0.6000000000000001,1.0077895
1,-1,0.47500000000000003,1.178097245096172,-0.4,1.0083832
1,-1,0.47500000000000003,1.178097245096172,-0.20000000000000007,1.0090518
1,-1,0.47500000000000003,1.178097245096172,0.0,1.0096825
1,-1,0.47500000000000003,1.178097245096172,0.20000000000000007,1.0099729
1,-1,0.47500000000000003,1.178097245096172,0.4,1.0091759
1,-1,0.47500000000000003,1.178097245096172,0.6,1.005518
1,-1,0.47500000000000003,1.178097245096172,0.7999999999999999,0.9953559
1,-1,0.47500000000000003,1.178097245096172,1.0,0.9758615
1,-1,0.47500000000000003,1.4398966328953215,-1.0,1.0056429
1,-1,0.47500000000000003,1.4398966328953215,-0.8,1.0060896
1,-1,0.47500000000000003,1.4398966328953215,-0.6000000000000001,1.0066538
1,-1,0.47500000000000003,1.4398966328953215,-0.4,1.007346
1,-1,0.47500000000000003,1.4398966328953215,-0.20000000000000007,1.0081488
1,-1,0.47500000000000003,1.4398966328953215,0.0,1.0089719
1,-1,0.47500000000000003,1.4398966328953215,0.20000000000000007,1.0095482
1,-1,0.47500000000000003,1.4398966328953215,0.4,1.0091779
1,-1,0.47500000000000003,1.4398966328953215,0.6,1.0061182
1,-1,0.47500000000000003,1.4398966328953215,0.7999999999999999,0.996578
1,-1,0.47500000000000003,1.4398966328953215,1.0,0.97695184
1,-1,0.47500000000000003,1.7016960206944711,-1.0,1.0047423
1,-1,0.47500000000000003,1.7016960206944711,-0.8,1.0052322
1,-1,0.47500000000000003,1.7016960206944711,-0.6000000000000001,1.0058497
1,-1,0.47500000000000003,1.7016960206944711,-0.4,1.0066062
1,-1,0.47500000000000003,1.7016960206944711,-0.20000000000000007,1.0074878
1,-1,0.47500000000000003,1.7016960206944711,0.0,1.0084163
1,-1,0.47500000000000003,1.7016960206944711,0.20000000000000007,1.0091554
1,-1,0.47500000000000003,1.7016960206944711,0.4,1.0090619
1,-1,0.47500000000000003,1.7016960206944711,0.6,1.0064515
1,-1,0.47500000000000003,1.7016960206944711,0.7999999999999999,0.9974489
1,-1,0.47500000000000003,1.7016960206944711,1.0,0.9778068
1,-1,0.47500000000000003,1.9634954084936203,-1.0,1.0049415
1,-1,0.47500000000000003,1.9634954084936203,-0.8,1.0054512
1,-1,0.47500000000000003,1.9634954084936203,-0.6000000000000001,1.0060833
1,-1,0.47500000000000003,1.9634954084936203,-0.4,1.0068398
1,-1,0.47500000000000003,1.9634954084936203,-0.20000000000000007,1.007696
1,-1,0.47500000000000003,1.9634954084936203,0.0,1.0085737
1,-1,0.47500000000000003,1.9634954084936203,0.20000000000000007,1.0092636
1,-1,0.47500000000000003,1.9634954084936203,0.4,1.0091897
1,-1,0.47500000000000003,1.9634954084936203,0.6,1.006753
1,-1,0.47500000000000003,1.9634954084936203,0.7999999999999999,0.9980409
1,-1,0.47500000000000003,1.9634954084936203,1.0,0.9783354
1,-1,0.47500000000000003,2.22529479629277,-1.0,1.0069553
1,-1,0.47500000000000003,2.22529479629277,-0.8,1.0074658
1,-1,0.47500000000000003,2.22529479629277,-0.6000000000000001,1.0080676
1,-1,0.47500000000000003,2.22529479629277,-0.4,1.0087318
1,-1,0.47500000000000003,2.22529479629277,-0.20000000000000007,1.0094055
1,-1,0.47500000000000003,2.22529479629277,0.0,1.010002
1,-1,0.47500000000000003,2.22529479629277,0.20000000000000007,1.0103401
1,-1,0.47500000000000003,2.22529479629277,0.4,1.0099164
1,-1,0.47500000000000003,2.22529479629277,0.6,1.0072359
1,-1,0.47500000000000003,2.22529479629277,0.7999999999999999,0.9984142
1,-1,0.47500000000000003,2.22529479629277,1.0,0.97851366
1,-1,0.47500000000000003,2.4870941840919194,-1.0,1.0107399
1,-1,0.47500000000000003,2.4870941840919194,-0.8,1.0112435
1,-1,0.47500000000000003,2.4870941840919194,-0.6000000000000001,1.0117475
1,-1,0.47500000000000003,2.4870941840919194,-0.4,1.0121902
1,-1,0.47500000000000003,2.4870941840919194,-0.20000000000000007,1.0125084
1,-1,0.47500000000000003,2.4870941840919194,0.0,1.0126257
1,-1,0.47500000000000003,2.4870941840919194,0.20000000000000007,1.012382
1,-1,0.47500000000000003,2.4870941840919194,0.4,1.0113086
1,-1,0.47500000000000003,2.4870941840919194,0.6,1.007978
1,-1,0.47500000000000003,2.4870941840919194,0.7999999999999999,0.99859095
1,-1,0.47500000000000003,2.4870941840919194,1.0,0.9783277
1,-1,0.47500000000000003,2.7488935718910685,-1.0,1.0151606
1,-1,0.47500000000000003,2.7488935718910685,-0.8,1.0155231
1,-1,0.47500000000000003,2.7488935718910685,-0.6000000000000001,1.0157529
1,-1,0.47500000000000003,2.7488935718910685,-0.4,1.0158144
1,-1,0.47500000000000003,2.7488935718910685,-0.20000000000000007,1.0156802
1,-1,0.47500000000000003,2.7488935718910685,0.0,1.0152951
1,-1,0.47500000000000003,2.7488935718910685,0.20000000000000007,1.0144911
1,-1,0.47500000000000003,2.7488935718910685,0.4,1.0127616
1,-1,0.47500000000000003,2.7488935718910685,0.6,1.0086526
1,-1,0.47500000000000003,2.7488935718910685,0.7999999999999999,0.99845195
1,-1,0.47500000000000003,2.7488935718910685,1.0,0.9777964
1,-1,0.47500000000000003,3.010692959690218,-1.0,1.0184995
1,-1,0.47500000000000003,3.010692959690218,-0.8,1.0185332
1,-1,0.47500000000000003,3.010692959690218,-0.6000000000000001,1.0183786
1,-1,0.47500000000000003,3.010692959690218,-0.4,1.0180372
1,-1,0.47500000000000003,3.010692959690218,-0.20000000000000007,1.017502
1,-1,0.47500000000000003,3.010692959690218,0.0,1.0167221
1,-1,0.47500000000000003,3.010692959690218,0.20000000000000007,1.0155102
1,-1,0.47500000000000003,3.010692959690218,0.4,1.0133058
1,-1,0.47500000000000003,3.010692959690218,0.6,1.0085815
1,-1,0.47500000000000003,3.010692959690218,0.7999999999999999,0.9977079
1,-1,0.47500000000000003,3.010692959690218,1.0,0.97702664
1,-1,0.625,-3.0106929596902186,-1.0,1.0267466
1,-1,0.625,-3.0106929596902186,-0.8,1.0257945
1,-1,0.625,-3.0106929596902186,-0.6000000000000001,1.0247474
1,-1,0.625,-3.0106929596902186,-0.4,1.0236913
1,-1,0.625,-3.0106929596902186,-0.20000000000000007,1.0227096
1,-1,0.625,-3.0106929596902186,0.0,1.0218282
1,-1,0.625,-3.0106929596902186,0.20000000000000007,1.0208488
1,-1,0.625,-3.0106929596902186,0.4,1.0188518
1,-1,0.625,-3.0106929596902186,0.6,1.0128264
1,-1,0.625,-3.0106929596902186,0.7999999999999999,0.99566644
1,-1,0.625,-3.0106929596902186,1.0,0.96821386
1,-1,0.625,-2.748893571891069,-1.0,1.0264887
1,-1,0.625,-2.748893571891069,-0.8,1.0255294
1,-1,0.625,-2.748893571891069,-0.6000000000000001,1.0244625
1,-1,0.625,-2.748893571891069,-0.4,1.0233445
1,-1,0.625,-2.748893571891069,-0.20000000000000007,1.022227
1,-1,0.625,-2.748893571891069,0.0,1.0210935
1,-1,0.625,-2.748893571891069,0.20000000000000007,1.0196836
1,-1,0.625,-2.748893571891069,0.4,1.0170138
1,-1,0.625,-2.748893571891069,0.6,1.0101938
1,-1,0.625,-2.748893571891069,0.7999999999999999,0.99321985
1,-1,0.625,-2.748893571891069,1.0,0.96769303
1,-1,0.625,-2.4870941840919194,-1.0,1.0258952
1,-1,0.625,-2.4870941840919194,-0.8,1.0251399
1,-1,0.625,-2.4870941840919194,-0.6000000000000001,1.0242304
1,-1,0.625,-2.4870941840919194,-0.4,1.0231804
1,-1,0.625,-2.4870941840919194,-0.20000000000000007,1.0219922
1,-1,0.625,-2.4870941840919194,0.0,1.0205892
1,-1,0.625,-2.4870941840919194,0.20000000000000007,1.0186338
1,-1,0.625,-2.4870941840919194,0.4,1.0150856
1,-1,0.625,-2.4870941840919194,0.6,1.0072865
1,-1,0.625,-2.4870941840919194,0.7999999999999999,0.99063474
1,-1,0.625,-2.4870941840919194,1.0,0.9674556
1,-1,0.625,-2.2252947962927703,-1.0,1.025262
1,-1,0.625,-2.2252947962927703,-0.8,1.0247439
1,-1,0.625,-2.2252947962927703,-0.6000000000000001,1.0240331
1,-1,0.625,-2.2252947962927703,-0.4,1.0230967
1,-1,0.625,-2.2252947962927703,-0.20000000000000007,1.0218804
1,-1,0.625,-2.2252947962927703,0.0,1.0202435
1,-1,0.625,-2.2252947962927703,0.20000000000000007,1.0177907
1,-1,0.625,-2.2252947962927703,0.4,1.0134897
1,-1,0.625,-2.2252947962927703,0.6,1.0049978
1,-1,0.625,-2.2252947962927703,0.7999999999999999,0.9888225
1,-1,0.625,-2.2252947962927703,1.0,0.9675086
1,-1,0.625,-1.963495408493621,-1.0,1.0253191
1,-1,0.625,-1.963495408493621,-0.8,1.0249561
1,-1,0.625,-1.963495408493621,-0.6000000000000001,1.0243754
1,-1,0.625,-1.963495408493621,-0.4,1.0235157
1,-1,0.625,-1.963495408493621,-0.20000000000000007,1.0222818
1,-1,0.625,-1.963495408493621,0.0,1.020485
1,-1,0.625,-1.963495408493621,0.20000000000000007,1.0176908
1,-1,0.625,-1.963495408493621,0.4,1.0128862
1,-1,0.625,-1.963495408493621,0.6,1.0039514
1,-1,0.625,-1.963495408493621,0.7999999999999999,0.9880255
1,-1,0.625,-1.963495408493621,1.0,0.9677286
1,-1,0.625,-1.7016960206944713,-1.0,1.0264587
1,-1,0.625,-1.7016960206944713,-0.8,1.026205
1,-1,0.625,-1.7016960206944713,-0.6000000000000001,1.0257102
1,-1,0.625,-1.7016960206944713,-0.4,1.0249048
1,-1,0.625,-1.7016960206944713,-0.20000000000000007,1.0236777
1,-1,0.625,-1.7016960206944713,0.0,1.0218122
1,-1,0.625,-1.7016960206944713,0.20000000000000007,1.018834
1,-1,0.625,-1.7016960206944713,0.4,1.0136954
1,-1,0.625,-1.7016960206944713,0.6,1.0043372
1,-1,0.625,-1.7016960206944713,0.7999999999999999,0.9882314
1,-1,0.625,-1.7016960206944713,1.0,0.96816164
1,-1,0.625,-1.439896632895322,-1.0,1.0282402
1,-1,0.625,-1.439896632895322,-0.8,1.0280627
1,-1,0.625,-1.439896632895322,-0.6000000000000001,1.0276264
1,-1,0.625,-1.439896632895322,-0.4,1.0268778
1,-1,0.625,-1.439896632895322,-0.20000000000000007,1.0257212
1,-1,0.625,-1.439896632895322,0.0,1.0239463
1,-1,0.625,-1.439896632895322,0.20000000000000007,1.0210544
1,-1,0.625,-1.439896632895322,0.4,1.0159068
1,-1,0.625,-1.439896632895322,0.6,1.0062743
1,-1,0.625,-1.439896632895322,0.7999999999999999,0.98963314
